STATE,PROPERTYNAME,CITY,HH_RACE_WHITE_PCT,HH_RACE_BLACK_PCT,HH_RACE_AMINDALNAT_PCT,HH_RACE_ASIAN_PCT,HH_RACE_HAWAIIANPI_PCT,HH_RACE_OTHER_PCT,HH_RACE_HISPANIC_PCT,HH_RACE_NR_PCT
KS,STONEHEDGE OR MEADOWLARK TOWNHOMES,KANSAS CITY,-4.0,87.5,0.0,0.0,0.0,-4.0,-4.0,-4.0
KS,STONEPOST I,HAYS,90.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0
KS,STONEPOST II,HAYS,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0
KS,STONEPOST III,HAYS,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,STREET OF DREAMS,LARNED,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KS,SUN RIVER APARTMENTS,EDWARDSVILLE,60.599998474121094,-4.0,0.0,0.0,0.0,0.0,-4.0,-4.0
KS,SUN RIVER APARTMENTS,KANSAS CITY,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KS,SUNDANCE OF HAYS,HAYS,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0
KS,SUNDANCE OF HAYS II,HAYS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,SUNFLOWER GARDENS OR VALLEY CENTER SENIORS,VALLEY CENTER,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0
KS,SUNFLOWER GARDENS PHASE II,VALLEY CENTER,-4.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-4.0
KS,SUNRISE RIDGE TOWNHOMES,ANTHONY,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,SUNSET TOWNHOMES,NEWTON,57.099998474121094,-4.0,-4.0,0.0,0.0,0.0,-4.0,-4.0
KS,SYCAMORE LANDING,COFFEYVILLE,89.19999694824219,-4.0,0.0,0.0,0.0,-4.0,0.0,-4.0
KS,SYCAMORE VILLAGE OR NORTH JOPLIN,PITTSBURG,92.4000015258789,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0
KS,T TOWN HOMES,TOPEKA,-4.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,0.0
KS,TENNESSEE TOWN II,TOPEKA,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,THE CLUSTERS,HUTCHINSON,66.69999694824219,-4.0,0.0,0.0,0.0,-4.0,-4.0,-4.0
KS,THE COURTYARD OR ARMA SENIORS,ARMA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,THE HARVESTER LOFTS,WICHITA,76.0,-4.0,0.0,-4.0,0.0,0.0,-4.0,-4.0
KS,THE HIGHLANDS APARTMENTS,FORT SCOTT,81.0999984741211,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
KS,THE RESERVE AT LENEXA OR CHIMNEY HILLS,LENEXA,30.0,42.400001525878906,-4.0,-4.0,0.0,-4.0,-4.0,21.399999618530273
KS,THE RESERVES AT CIMARRON VALLEY II,DODGE CITY,41.900001525878906,-4.0,0.0,0.0,0.0,0.0,37.20000076293945,-4.0
KS,THE RESERVES AT CIMARRON VALLEY OR LA ESTANCI,DODGE CITY,60.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0
KS,THE RESERVES AT PRAIRIE GLEN,SALINA,74.30000305175781,-4.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0
KS,THE RESERVES AT PRAIRIE GLEN II,SALINA,62.79999923706055,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0
KS,THE RESERVES AT PRAIRIE RIDGE,GARDEN CITY,-4.0,0.0,0.0,0.0,0.0,-4.0,-4.0,64.5
KS,THE RESERVES AT PRAIRIE RIDGE II,GARDEN CITY,0.0,0.0,0.0,0.0,0.0,-4.0,37.900001525878906,-4.0
KS,THE RESERVES AT PRAIRIE RIDGE III,GARDEN CITY,-4.0,-4.0,0.0,0.0,0.0,0.0,-4.0,56.29999923706055
KS,THE RESERVES AT TRAIL RIDGE,GREAT BEND,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0,51.400001525878906
KS,THE SENTNEY LOFTS,HUTCHINSON,74.19999694824219,-4.0,0.0,0.0,0.0,-4.0,0.0,-4.0
KS,THE VILLAGE AT LIBERAL,LIBERAL,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0
KS,THE VILLAS AT HAMPTON LAKES OR WESTBROOKE,MAIZE,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,TIERRA VERDE APARTMENTS,HUTCHINSON,75.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,TONGANOXIE SUNDANCE APTS,TONGANOXIE,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,TONGANOXIE SUNDANCE II,TONGANOXIE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,TOWERS OR CONCORDIA APARTMENTS,CONCORDIA,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,TRAILS OF GARDEN CITY,GARDEN CITY,27.100000381469727,-4.0,-4.0,-4.0,0.0,-4.0,51.79999923706055,-4.0
KS,TRINITY PLACE SENIOR RESIDENCES,ATCHISON,67.5999984741211,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0
KS,TROY APARTMENTS,TROY,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KS,TURTLE HILL TOWNHOMES,KANSAS CITY,0.0,32.400001525878906,0.0,0.0,0.0,37.79999923706055,0.0,29.700000762939453
KS,TUTTLE CREEK RESIDENCES OR COUNTRY MEADOWS,MANHATTAN,44.29999923706055,-4.0,0.0,-4.0,-4.0,18.0,-4.0,-4.0
KS,ULYSSES PLAZA SENIOR HOUSING,ULYSSES,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KS,VALLEY SPRINGS SENIOR HOUSING,DE SOTO,60.79999923706055,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0
KS,VALLEY SPRINGS SENIOR HOUSING II,DE SOTO,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,VALLEY VIEW III OR TUCKER FAMILY HOUSING,CARBONDALE,82.4000015258789,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0
KS,VALLEY VIEW IV,CARBONDALE,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,VERMONT TOWER,LAWRENCE,78.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0
KS,VILLA WEST V,TOPEKA,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,93.30000305175781
KS,VILLAS AT RIDGEPOINTE,KANSAS CITY,-4.0,88.19999694824219,0.0,0.0,0.0,0.0,0.0,-4.0
KS,VILLAS AT RIDGEPOINTE II,KANSAS CITY,-4.0,80.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,WALNUT COURT,HUTCHINSON,59.29999923706055,-4.0,0.0,-4.0,0.0,0.0,0.0,-4.0
KS,WALNUT CREEK APARTMENTS,GREAT BEND,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,WALNUT GLENN APARTMENTS,GREAT BEND,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,WALNUT VIEW ESTATES,PLEASANTON,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,WASHBURN TOWERS II OR OTTAWA SENIORS II,OTTAWA,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,WASHBURN TOWERS OR OTTAWA SENIOR HOUSING,OTTAWA,63.20000076293945,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0
KS,WASHINGTON HEIGHTS,LA CROSSE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KS,WASHINGTON HEIGHTS SENIORS,KANSAS CITY,-4.0,48.79999923706055,0.0,0.0,0.0,-4.0,0.0,0.0
KS,WEA CREEK APARTMENTS/ LOUISBURG,LOUISBURG,54.5,0.0,0.0,0.0,0.0,0.0,0.0,45.5
KS,WEDGEWOOD APARTMENTS,WELLINGTON,81.0999984741211,-4.0,0.0,0.0,0.0,-4.0,-4.0,0.0
KS,WELLSVILLE SR. HOUSING,WELLSVILLE,57.099998474121094,-4.0,0.0,0.0,0.0,-4.0,0.0,-4.0
KS,WESPARKE VILLAGE,TOPEKA,95.9000015258789,-4.0,0.0,0.0,0.0,-4.0,0.0,0.0
KS,WESPARKE VILLAGE II APARTMENTS,TOPEKA,70.80000305175781,-4.0,0.0,0.0,0.0,-4.0,0.0,-4.0
KS,WEST SIDE APTS,GOODLAND,80.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0
KS,WESTFIELD APARTMENTS,HUGOTON,46.20000076293945,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0
KS,WESTGATE APARTMENTS,KANSAS CITY,-4.0,74.30000305175781,0.0,0.0,0.0,-4.0,0.0,-4.0
KS,WHEATLAND MANOR,NESS CITY,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KS,WHEATRIDGE APARTMENTS,HOISINGTON,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KS,WILEY PLAZA,HUTCHINSON,75.0,-4.0,0.0,0.0,0.0,0.0,-4.0,-4.0
KS,WILLOW BROOKE ESTATES OF GARDNER,GARDNER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
KS,WILLOW GROVE,SALINA,81.80000305175781,-4.0,0.0,0.0,0.0,-4.0,-4.0,-4.0
KS,WILLOW RIDGE APARTMENTS,MANHATTAN,-4.0,-4.0,0.0,-4.0,0.0,0.0,-4.0,-4.0
KS,WINDRIDGE APARTMENTS (REALLOCATION),WICHITA,44.20000076293945,42.5,-4.0,0.0,0.0,-4.0,-4.0,-4.0
KS,WINDTREE OR EDGEWOOD PLACE OR GARDEN WALK OF,CANEY,86.4000015258789,0.0,0.0,0.0,-4.0,0.0,-4.0,-4.0
KS,WINFIELD SUNFLOWER APTS,WINFIELD,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KS,WOODHAVEN,HAYS,80.80000305175781,0.0,-4.0,0.0,0.0,0.0,0.0,-4.0
KS,WOODLAND HILLS ESTATES,OSAWATOMIE,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,WOODLAND VILLAGE,LEAVENWORTH,40.29999923706055,51.0,0.0,0.0,0.0,-4.0,-4.0,-4.0
KS,WOODSON HISTORIC RESIDENCES,YATES CENTER,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KS,WYNDAM PLACE SENIOR APTS,SHAWNEE,70.69999694824219,-4.0,0.0,0.0,0.0,-4.0,0.0,-4.0
KS,WYNDAM PLACE SENIOR RESIDENCES - EMPORIA,EMPORIA,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,69.19999694824219
KS,WYNDAM PLACE SENIOR RESIDENCES - HAYS,HAYS,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KS,WYNDAM PLACE SENIOR RESIDENCES - LAWRENCE,LAWRENCE,24.5,0.0,0.0,0.0,0.0,0.0,0.0,75.5
KS,YBARRA OR LEGACY HOMES OR PARADISE PROVIDENCE,TOPEKA,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,12TH STREET HOPE VI APARTMENTS,LEXINGTON,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,AARONWOOD APARTMENTS,CLARKSON,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,"ABBY RIDGE, LIMITED",ELIZABETHTOWN,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,ABIGALE APARTMENTS,LONDON,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,ACADEMY FLATS SENIOR HOUSING,COVINGTON,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,75.0
KY,ADAMS STATION,BOWLING GREEN,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,AIRESHIRE APARTMENTS,CRITTENDEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
KY,AISLYNN VILLAGE,HENDERSON,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,ALBANY CENTER APARTMENTS,ALBANY,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,ALBANY COMMONS APARTMENTS,ALBANY,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,ALBANY COMMONS II APARTMENTS -  PROJECT,ALBANY,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,ALCO APARTMENTS,SCOTTSVILLE,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,ALLISON APARTMENTS,MT WASHINGTON,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,ALUMNI APARTMENTS,CORBIN,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,ANGELA HOMES,SHEPHERDSVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,APPLE PATCH HOUSING PHASE I,CRESTWOOD,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,APPLE RIDGE SINGLE FAMILY HOMES L.P.,WINCHESTER,64.0,-4.0,0.0,0.0,0.0,-4.0,0.0,-4.0
KY,APPLETON PLACE,LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,ARBOR PLACE TOWNHOMES,VERSAILLES,31.700000762939453,29.299999237060547,0.0,0.0,0.0,0.0,0.0,39.0
KY,ARBOR POINTE APARTMENTS,LOUISVILLE,-4.0,23.899999618530273,0.0,0.0,0.0,-4.0,0.0,63.400001525878906
KY,ARCADIA PARK APARTMENTS PHASE III,FLORENCE,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,"ARCADIA PARK APARTMENTS, PHASE I AND II",FLORENCE,0.0,-4.0,0.0,0.0,0.0,0.0,-4.0,97.9000015258789
KY,ASHBERRY MANOR APARTMENTS,BARDSTOWN,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,ASHWOOD APARTMENTS AND TOWNHOMES,ERLANGER,0.0,-4.0,-4.0,0.0,0.0,-4.0,0.0,62.5
KY,AUSTIN ACRES,HOPKINSVILLE,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,"AUSTIN PARK APARTMENTS, LTD.",FRANKFORT,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,73.69999694824219
KY,AUTUMN MANOR APARTMENTS,SHEPHERDSVILLE,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BALLARD PLACE,LEXINGTON,24.399999618530273,-4.0,0.0,0.0,0.0,-4.0,0.0,55.79999923706055
KY,BAPTIST TOWN ESTATES,OWENSBORO,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BARD HOMESTEAD,BARDSTOWN,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BAYSHORE PARTNERS LTD. I,LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BEACON HILL APARTMENTS,RADCLIFF,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BEAR CREEK OF LEITCHFIELD,LEITCHFIELD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
KY,BEAVER DAM VILLAGE,BEAVER DAM,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BEDFORD HOUSE,FALMOUTH,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BEECHER HOUSE APARTMENTS,SOMERSET,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BELMONT COURT APARTMENTS,HARRODSBURG,0.0,-4.0,0.0,0.0,0.0,-4.0,0.0,93.9000015258789
KY,BELMONT PLACE,CYNTHIANA,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BEREA SINGLE FAMILY HOMES,BEREA,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BERRYTOWN APARTMENTS,LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BETTY JANE APARTMENTS,LONDON,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BLANCHARD MANOR APARTMENTS,BEAVER DAM,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BLUEGRASS ASPENDALE III,LEXINGTON,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BLUEGRASS ASPENDALE III-A,LEXINGTON,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BLUEGRASS PHASE II DEVELOPMENT,LEXINGTON,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BLUEGRASS PHASE IV APARTMENTS,LEXINGTON,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,56.5
KY,BLUELICK PARTNERS,LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BOHANNON PLACE,BOWLING GREEN,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BOODRY PLACE APARTMENTS,MOREHEAD,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0
KY,BOONE VILLAGE,LONDON,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BOWLING GREEN SCHOLAR HOUSE,BOWLING GREEN,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BRADFORD POINTE APARTMENTS,LOUISVILLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
KY,BRADFORD SQUARE APARTMENTS,CUMBERLAND,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BRANDEIS APARTMENTS,LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BRANDY VIEW APARTMENTS,RICHMOND,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BRENTWOOD OF CLARKSON,CLARKSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
KY,BRIARWICK APARTMENTS,NICHOLASVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BRIDGEPORT SOUTH FRANKFORT REVITALIZATION 2014,FRANKFORT,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BRITTNEY SQUARE,BOWLING GREEN,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BROADWAY PLACE,LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BRODHEAD ELDERLY APARTMENTS,BRODHEAD,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,BROOK STREET APARTMENTS,LOUISVILLE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,78.9000015258789
KY,BROOKMEADE APARTMENTS,PADUCAH,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BROOKS RUN APARTMENTS,LOUISVILLE,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BROOKSTONE SENIOR APARTMENTS,LOUISVILLE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,54.79999923706055
KY,BUFFALO SCHOOL APARTMENTS,BUFFALO,-4.0,-4.0,0.0,0.0,-4.0,0.0,0.0,-4.0
KY,BURCHWOOD LEASE PURCHASE PROJECT,BEREA,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,BUTLER MANOR APARTMENTS,MORGANTOWN,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,BY THE PARK APARTMENTS,LOUISVILLE,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CALEB COTTAGES,CORBIN,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CALIFORNIA SINGLE FAMILY HOMES,LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CALIFORNIA SQUARE I,LOUISVILLE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,81.30000305175781
KY,CAMBRIDGE POINTE APARTMENTS,HENDERSON,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CAMPGROUND APARTMENTS,CORBIN,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CAMPTON SCHOOL APARTMENTS,CAMPTON,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,CANEYCREEK APARTMENTS,CANEYVILLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
KY,CANTERBURY HOUSE APARTMENTS - SOUTHGATE,SOUTHGATE,45.599998474121094,-4.0,0.0,-4.0,0.0,0.0,-4.0,45.599998474121094
KY,CARROLLTON VILLAGE APARTMENTS,CARROLLTON,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CASTLE VILLAGE APARTMENTS,BRODHEAD,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CATHEDRAL COMMONS APARTMENTS,LOUISVILLE,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CAVE VALLEY APARTMENTS,MOUNT VERNON,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,"CEDAR GROVE APARTMENTS, PHASE I",SHEPHERDSVILLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
KY,"CEDAR GROVE APARTMENTS, PHASE II",SHEPHERDSVILLE,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,-4.0
KY,CEDAR LANE II,LONDON,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CHAUNCEY LOUISVILLE,LOUISVILLE,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CHERRYWOOD APARTMENTS,SHELBYVILLE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,57.900001525878906
KY,CHILEWICH APARTMENTS,LA GRANGE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CHRIST THE KING SENIOR HOUSING,LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CHURCH STREET APARTMENTS,MANCHESTER,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CITY VIEW APARTMENTS,CARLISLE,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CITY VIEW PARK PHASE I - WALNUT,LOUISVILLE,0.0,96.80000305175781,0.0,0.0,0.0,-4.0,-4.0,0.0
KY,CITY VIEW PARK PHASE II - CHESTNUT,LOUISVILLE,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CITY VIEW PARK PHASE III - ACORN,LOUISVILLE,0.0,-4.0,0.0,0.0,0.0,-4.0,0.0,0.0
KY,CITY WIDE HOUSING,NEWPORT,-4.0,30.399999618530273,0.0,0.0,0.0,-4.0,0.0,58.20000076293945
KY,CLAIRE VILLAGE,ELIZABETHTOWN,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,"CLARK PHASE III, LTD.",LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CLARK SINGLE FAMILY PROJECT-LOUISVILLE,LOUISVILLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
KY,CLARK STANDARD AVENUE,LOUISVILLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
KY,CLARKSDALE RENTAL II,LOUISVILLE,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CLARKSDALE RENTAL III,LOUISVILLE,0.0,93.69999694824219,0.0,0.0,0.0,-4.0,0.0,-4.0
KY,CLARKSDALE RENTAL IV,LOUISVILLE,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CLARKTOWN LANDING,HOPKINSVILLE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CLAYTON STATION,MUNFORDVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CLEO HOUSING II,LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CLEO PROJECT,LOUISVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CLIFTON HILLS,NEWPORT,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CLIFTY HEIGHTS ELDERLY RENTAL PROJECT,SCIENCE HILL,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CLINTON COUNTY EMPOWERMENT ZONE LEASE,ALBANY,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CLOVERDALE APARTMENTS,CLOVERPORT,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,COLA COMMONS,SHELBYVILLE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CORINTH COUNTRYHOMES,CORINTH,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,CORPUS CHRISTI APARTMENTS AKA BASIN HOUSING PHASE I,NEWPORT,73.30000305175781,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,COTTAGES OF FRANKFORT,FRANKFORT,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,81.30000305175781
KY,COTTAGES OF FRANKFORT II,FRANKFORT,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,COTTAGES OF HENDERSON,HENDERSON,29.5,-4.0,0.0,0.0,0.0,-4.0,0.0,63.900001525878906
KY,COTTAGES OF MECHANICSVILLE,OWENSBORO,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
KY,COUNTRY PLACE APARTMENTS,LOUISVILLE,33.70000076293945,-4.0,-4.0,-4.0,-4.0,0.0,-4.0,47.0
KY,"COUNTRY PLACE APARTMENTS, LTD",HEBRON,38.900001525878906,-4.0,0.0,0.0,0.0,0.0,-4.0,50.0
KY,COUNTY FARM APARTMENTS,LONDON,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,COVENTRY COMMONS II,LOUISVILLE,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,"COVENTRY COMMONS, LTD",LOUISVILLE,-4.0,83.5,0.0,0.0,0.0,-4.0,0.0,14.100000381469727
KY,CREEK BRIDGE APARTMENTS,ASHLAND,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CREEKSIDE SENIOR APARTMENTS,NICHOLASVILLE,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,CRITTENDEN PLACE APARTMENTS,LEXINGTON,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
KY,CROFTON MANOR APARTMENTS,CROFTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
